   5.2348316e-01  -1.0792223e+01   1.0533593e-01   1.5487327e-01   6.8062228e-01   5.6377368e-01  -4.4150517e-01
   5.2398432e-01  -1.0792023e+01   1.0543650e-01   1.5473515e-01   6.7957661e-01   5.6375633e-01  -4.4318334e-01
   5.2448547e-01  -1.0791823e+01   1.0553708e-01   1.5459999e-01   6.7852790e-01   5.6373682e-01  -4.4485899e-01
   5.2498663e-01  -1.0791623e+01   1.0563765e-01   1.5446779e-01   6.7747618e-01   5.6371519e-01  -4.4653210e-01
   5.2548778e-01  -1.0791423e+01   1.0573822e-01   1.5433854e-01   6.7642144e-01   5.6369143e-01  -4.4820266e-01
   5.2598894e-01  -1.0791223e+01   1.0583880e-01   1.5421224e-01   6.7536369e-01   5.6366556e-01  -4.4987066e-01
   5.2649009e-01  -1.0791024e+01   1.0593937e-01   1.5408886e-01   6.7430294e-01   5.6363758e-01  -4.5153610e-01
   5.2699125e-01  -1.0790824e+01   1.0603994e-01   1.5396842e-01   6.7323919e-01   5.6360752e-01  -4.5319895e-01
   5.2749240e-01  -1.0790624e+01   1.0614052e-01   1.5385089e-01   6.7217244e-01   5.6357537e-01  -4.5485922e-01
   5.2799356e-01  -1.0790424e+01   1.0624109e-01   1.5373628e-01   6.7110271e-01   5.6354116e-01  -4.5651689e-01
   5.2849471e-01  -1.0790224e+01   1.0634166e-01   1.5362457e-01   6.7003000e-01   5.6350489e-01  -4.5817194e-01
   5.2899587e-01  -1.0790024e+01   1.0644224e-01   1.5351577e-01   6.6895431e-01   5.6346658e-01  -4.5982438e-01
   5.2949702e-01  -1.0789824e+01   1.0654281e-01   1.5340986e-01   6.6787565e-01   5.6342623e-01  -4.6147418e-01
   5.2999818e-01  -1.0789624e+01   1.0664338e-01   1.5330683e-01   6.6679403e-01   5.6338385e-01  -4.6312135e-01
   5.3049933e-01  -1.0789425e+01   1.0674396e-01   1.5320668e-01   6.6570944e-01   5.6333946e-01  -4.6476586e-01
   5.3100048e-01  -1.0789225e+01   1.0684453e-01   1.5310940e-01   6.6462191e-01   5.6329307e-01  -4.6640771e-01
   5.3150164e-01  -1.0789025e+01   1.0694510e-01   1.5301498e-01   6.6353143e-01   5.6324469e-01  -4.6804688e-01
   5.3200279e-01  -1.0788825e+01   1.0704568e-01   1.5292342e-01   6.6243800e-01   5.6319432e-01  -4.6968338e-01
   5.3250395e-01  -1.0788625e+01   1.0714625e-01   1.5283471e-01   6.6134164e-01   5.6314199e-01  -4.7131719e-01
   5.3300510e-01  -1.0788425e+01   1.0724682e-01   1.5274884e-01   6.6024235e-01   5.6308769e-01  -4.7294829e-01
   5.3350626e-01  -1.0788225e+01   1.0734740e-01   1.5266581e-01   6.5914013e-01   5.6303145e-01  -4.7457668e-01
   5.3400741e-01  -1.0788026e+01   1.0744797e-01   1.5258559e-01   6.5803500e-01   5.6297327e-01  -4.7620235e-01
   5.3450857e-01  -1.0787826e+01   1.0754854e-01   1.5250820e-01   6.5692695e-01   5.6291316e-01  -4.7782529e-01
   5.3500972e-01  -1.0787626e+01   1.0764912e-01   1.5243362e-01   6.5581599e-01   5.6285114e-01  -4.7944549e-01
   5.3551088e-01  -1.0787426e+01   1.0774969e-01   1.5236184e-01   6.5470213e-01   5.6278721e-01  -4.8106294e-01
   5.3601203e-01  -1.0787226e+01   1.0785026e-01   1.5229286e-01   6.5358538e-01   5.6272138e-01  -4.8267762e-01
   5.3651319e-01  -1.0787026e+01   1.0795084e-01   1.5222666e-01   6.5246573e-01   5.6265367e-01  -4.8428954e-01
   5.3701434e-01  -1.0786826e+01   1.0805141e-01   1.5216325e-01   6.5134320e-01   5.6258409e-01  -4.8589868e-01
   5.3751550e-01  -1.0786626e+01   1.0815198e-01   1.5210261e-01   6.5021778e-01   5.6251264e-01  -4.8750503e-01
   5.3801665e-01  -1.0786427e+01   1.0825256e-01   1.5204473e-01   6.4908950e-01   5.6243934e-01  -4.8910859e-01
   5.3851781e-01  -1.0786227e+01   1.0835313e-01   1.5198961e-01   6.4795834e-01   5.6236420e-01  -4.9070933e-01
   5.3901896e-01  -1.0786027e+01   1.0845370e-01   1.5193724e-01   6.4682432e-01   5.6228723e-01  -4.9230726e-01
   5.3952012e-01  -1.0785827e+01   1.0855428e-01   1.5188761e-01   6.4568745e-01   5.6220844e-01  -4.9390236e-01
   5.4002127e-01  -1.0785627e+01   1.0865485e-01   1.5184072e-01   6.4454772e-01   5.6212783e-01  -4.9549463e-01
   5.4052243e-01  -1.0785427e+01   1.0875542e-01   1.5179654e-01   6.4340515e-01   5.6204543e-01  -4.9708406e-01
   5.4102358e-01  -1.0785227e+01   1.0885600e-01   1.5175509e-01   6.4225974e-01   5.6196123e-01  -4.9867063e-01
   5.4152474e-01  -1.0785028e+01   1.0895657e-01   1.5171635e-01   6.4111149e-01   5.6187526e-01  -5.0025434e-01
   5.4202589e-01  -1.0784828e+01   1.0905714e-01   1.5168031e-01   6.3996041e-01   5.6178751e-01  -5.0183518e-01
   5.4252704e-01  -1.0784628e+01   1.0915772e-01   1.5164696e-01   6.3880651e-01   5.6169801e-01  -5.0341314e-01
   5.4302820e-01  -1.0784428e+01   1.0925829e-01   1.5161629e-01   6.3764979e-01   5.6160676e-01  -5.0498821e-01
   5.4352935e-01  -1.0784228e+01   1.0935886e-01   1.5158831e-01   6.3649026e-01   5.6151377e-01  -5.0656038e-01
   5.4403051e-01  -1.0784028e+01   1.0945944e-01   1.5156299e-01   6.3532792e-01   5.6141905e-01  -5.0812964e-01
   5.4453166e-01  -1.0783828e+01   1.0956001e-01   1.5154034e-01   6.3416279e-01   5.6132262e-01  -5.0969599e-01
   5.4503282e-01  -1.0783628e+01   1.0966058e-01   1.5152033e-01   6.3299485e-01   5.6122448e-01  -5.1125942e-01
   5.4553397e-01  -1.0783429e+01   1.0976116e-01   1.5150298e-01   6.3182413e-01   5.6112464e-01  -5.1281991e-01
   5.4603513e-01  -1.0783229e+01   1.0986173e-01   1.5148825e-01   6.3065062e-01   5.6102311e-01  -5.1437746e-01
   5.4653628e-01  -1.0783029e+01   1.0996230e-01   1.5147616e-01   6.2947433e-01   5.6091991e-01  -5.1593207e-01
   5.4703744e-01  -1.0782829e+01   1.1006287e-01   1.5146669e-01   6.2829527e-01   5.6081504e-01  -5.1748371e-01
   5.4753859e-01  -1.0782629e+01   1.1016345e-01   1.5145982e-01   6.2711344e-01   5.6070851e-01  -5.1903239e-01
   5.4803975e-01  -1.0782429e+01   1.1026402e-01   1.5145557e-01   6.2592885e-01   5.6060034e-01  -5.2057809e-01
   5.4854090e-01  -1.0782229e+01   1.1036459e-01   1.5145390e-01   6.2474150e-01   5.6049053e-01  -5.2212081e-01
   5.4904206e-01  -1.0782029e+01   1.1046517e-01   1.5145482e-01   6.2355141e-01   5.6037909e-01  -5.2366053e-01
   5.4954321e-01  -1.0781830e+01   1.1056574e-01   1.5145832e-01   6.2235856e-01   5.6026604e-01  -5.2519726e-01
   5.5004437e-01  -1.0781630e+01   1.1066631e-01   1.5146439e-01   6.2116298e-01   5.6015138e-01  -5.2673098e-01
   5.5054552e-01  -1.0781430e+01   1.1076689e-01   1.5147302e-01   6.1996466e-01   5.6003513e-01  -5.2826168e-01
   5.5104668e-01  -1.0781230e+01   1.1086746e-01   1.5148421e-01   6.1876362e-01   5.5991728e-01  -5.2978935e-01
   5.5154783e-01  -1.0781030e+01   1.1096803e-01   1.5149794e-01   6.1755985e-01   5.5979786e-01  -5.3131400e-01
   5.5204899e-01  -1.0780830e+01   1.1106861e-01   1.5151420e-01   6.1635336e-01   5.5967688e-01  -5.3283560e-01
   5.5255014e-01  -1.0780630e+01   1.1116918e-01   1.5153299e-01   6.1514416e-01   5.5955433e-01  -5.3435415e-01
   5.5305130e-01  -1.0780431e+01   1.1126975e-01   1.5155430e-01   6.1393226e-01   5.5943024e-01  -5.3586965e-01
   5.5355245e-01  -1.0780231e+01   1.1137033e-01   1.5157812e-01   6.1271765e-01   5.5930461e-01  -5.3738208e-01
   5.5405361e-01  -1.0780031e+01   1.1147090e-01   1.5160444e-01   6.1150035e-01   5.5917746e-01  -5.3889144e-01
   5.5455476e-01  -1.0779831e+01   1.1157147e-01   1.5163325e-01   6.1028036e-01   5.5904878e-01  -5.4039772e-01
   5.5505591e-01  -1.0779631e+01   1.1167205e-01   1.5166454e-01   6.0905768e-01   5.5891860e-01  -5.4190092e-01
   5.5555707e-01  -1.0779431e+01   1.1177262e-01   1.5169831e-01   6.0783233e-01   5.5878692e-01  -5.4340101e-01
   5.5605822e-01  -1.0779231e+01   1.1187319e-01   1.5173455e-01   6.0660430e-01   5.5865375e-01  -5.4489800e-01
   5.5655938e-01  -1.0779031e+01   1.1197377e-01   1.5177325e-01   6.0537361e-01   5.5851910e-01  -5.4639189e-01
   5.5706053e-01  -1.0778832e+01   1.1207434e-01   1.5181439e-01   6.0414025e-01   5.5838298e-01  -5.4788265e-01
   5.5756169e-01  -1.0778632e+01   1.1217491e-01   1.5185797e-01   6.0290424e-01   5.5824540e-01  -5.4937029e-01
   5.5806284e-01  -1.0778432e+01   1.1227549e-01   1.5190399e-01   6.0166557e-01   5.5810637e-01  -5.5085479e-01
   5.5856400e-01  -1.0778232e+01   1.1237606e-01   1.5195242e-01   6.0042426e-01   5.5796590e-01  -5.5233615e-01
   5.5906515e-01  -1.0778032e+01   1.1247663e-01   1.5200327e-01   5.9918031e-01   5.5782400e-01  -5.5381436e-01
   5.5956631e-01  -1.0777832e+01   1.1257721e-01   1.5205653e-01   5.9793372e-01   5.5768067e-01  -5.5528942e-01
   5.6006746e-01  -1.0777632e+01   1.1267778e-01   1.5211218e-01   5.9668451e-01   5.5753594e-01  -5.5676131e-01
   5.6056862e-01  -1.0777433e+01   1.1277835e-01   1.5217022e-01   5.9543267e-01   5.5738980e-01  -5.5823003e-01
   5.6106977e-01  -1.0777233e+01   1.1287893e-01   1.5223063e-01   5.9417822e-01   5.5724226e-01  -5.5969558e-01
   5.6157093e-01  -1.0777033e+01   1.1297950e-01   1.5229342e-01   5.9292115e-01   5.5709335e-01  -5.6115794e-01
   5.6207208e-01  -1.0776833e+01   1.1308007e-01   1.5235856e-01   5.9166147e-01   5.5694305e-01  -5.6261711e-01
   5.6257324e-01  -1.0776633e+01   1.1318065e-01   1.5242606e-01   5.9039919e-01   5.5679139e-01  -5.6407307e-01
   5.6307439e-01  -1.0776433e+01   1.1328122e-01   1.5249589e-01   5.8913432e-01   5.5663838e-01  -5.6552584e-01
   5.6357555e-01  -1.0776233e+01   1.1338179e-01   1.5256806e-01   5.8786686e-01   5.5648402e-01  -5.6697538e-01
   5.6407670e-01  -1.0776033e+01   1.1348237e-01   1.5264256e-01   5.8659681e-01   5.5632832e-01  -5.6842171e-01
   5.6457786e-01  -1.0775834e+01   1.1358294e-01   1.5271936e-01   5.8532418e-01   5.5617129e-01  -5.6986481e-01
   5.6507901e-01  -1.0775634e+01   1.1368351e-01   1.5279848e-01   5.8404898e-01   5.5601294e-01  -5.7130467e-01
   5.6558017e-01  -1.0775434e+01   1.1378409e-01   1.5287989e-01   5.8277120e-01   5.5585328e-01  -5.7274130e-01
   5.6608132e-01  -1.0775234e+01   1.1388466e-01   1.5296359e-01   5.8149087e-01   5.5569232e-01  -5.7417467e-01
   5.6658248e-01  -1.0775034e+01   1.1398523e-01   1.5304956e-01   5.8020798e-01   5.5553007e-01  -5.7560479e-01
   5.6708363e-01  -1.0774834e+01   1.1408581e-01   1.5313781e-01   5.7892253e-01   5.5536653e-01  -5.7703165e-01
   5.6758478e-01  -1.0774634e+01   1.1418638e-01   1.5322831e-01   5.7763454e-01   5.5520172e-01  -5.7845524e-01
   5.6808594e-01  -1.0774435e+01   1.1428695e-01   1.5332107e-01   5.7634401e-01   5.5503565e-01  -5.7987556e-01
   5.6858709e-01  -1.0774235e+01   1.1438753e-01   1.5341606e-01   5.7505094e-01   5.5486832e-01  -5.8129259e-01
   5.6908825e-01  -1.0774035e+01   1.1448810e-01   1.5351329e-01   5.7375534e-01   5.5469975e-01  -5.8270634e-01
   5.6958940e-01  -1.0773835e+01   1.1458867e-01   1.5361274e-01   5.7245721e-01   5.5452993e-01  -5.8411679e-01
   5.7009056e-01  -1.0773635e+01   1.1468925e-01   1.5371441e-01   5.7115657e-01   5.5435889e-01  -5.8552394e-01
   5.7059171e-01  -1.0773435e+01   1.1478982e-01   1.5381828e-01   5.6985341e-01   5.5418663e-01  -5.8692778e-01
   5.7109287e-01  -1.0773235e+01   1.1489039e-01   1.5392434e-01   5.6854774e-01   5.5401315e-01  -5.8832830e-01
   5.7159402e-01  -1.0773035e+01   1.1499097e-01   1.5403260e-01   5.6723957e-01   5.5383848e-01  -5.8972551e-01
   5.7209518e-01  -1.0772836e+01   1.1509154e-01   1.5414302e-01   5.6592890e-01   5.5366261e-01  -5.9111938e-01
   5.7259633e-01  -1.0772636e+01   1.1519211e-01   1.5425562e-01   5.6461574e-01   5.5348555e-01  -5.9250993e-01
   5.7309749e-01  -1.0772436e+01   1.1529269e-01   1.5437037e-01   5.6330009e-01   5.5330732e-01  -5.9389713e-01
   5.7359864e-01  -1.0772236e+01   1.1539326e-01   1.5448727e-01   5.6198196e-01   5.5312792e-01  -5.9528099e-01
   5.7409980e-01  -1.0772036e+01   1.1549383e-01   1.5460631e-01   5.6066135e-01   5.5294737e-01  -5.9666150e-01
   5.7460095e-01  -1.0771836e+01   1.1559441e-01   1.5472747e-01   5.5933828e-01   5.5276566e-01  -5.9803864e-01
   5.7510211e-01  -1.0771636e+01   1.1569498e-01   1.5485076e-01   5.5801274e-01   5.5258282e-01  -5.9941243e-01
   5.7560326e-01  -1.0771437e+01   1.1579555e-01   1.5497616e-01   5.5668473e-01   5.5239884e-01  -6.0078284e-01
   5.7610442e-01  -1.0771237e+01   1.1589613e-01   1.5510366e-01   5.5535428e-01   5.5221374e-01  -6.0214987e-01
   5.7660557e-01  -1.0771037e+01   1.1599670e-01   1.5523325e-01   5.5402137e-01   5.5202752e-01  -6.0351353e-01
   5.7710673e-01  -1.0770837e+01   1.1609727e-01   1.5536493e-01   5.5268602e-01   5.5184019e-01  -6.0487379e-01
   5.7760788e-01  -1.0770637e+01   1.1619784e-01   1.5549867e-01   5.5134823e-01   5.5165177e-01  -6.0623066e-01
   5.7810904e-01  -1.0770437e+01   1.1629842e-01   1.5563448e-01   5.5000801e-01   5.5146226e-01  -6.0758412e-01
   5.7861019e-01  -1.0770237e+01   1.1639899e-01   1.5577235e-01   5.4866537e-01   5.5127167e-01  -6.0893418e-01
   5.7911135e-01  -1.0770037e+01   1.1649956e-01   1.5591225e-01   5.4732029e-01   5.5108000e-01  -6.1028083e-01
   5.7961250e-01  -1.0769838e+01   1.1660014e-01   1.5605419e-01   5.4597281e-01   5.5088727e-01  -6.1162406e-01
   5.8011365e-01  -1.0769638e+01   1.1670071e-01   1.5619816e-01   5.4462291e-01   5.5069349e-01  -6.1296387e-01
   5.8061481e-01  -1.0769438e+01   1.1680128e-01   1.5634414e-01   5.4327060e-01   5.5049866e-01  -6.1430024e-01
   5.8111596e-01  -1.0769238e+01   1.1690186e-01   1.5649213e-01   5.4191590e-01   5.5030279e-01  -6.1563318e-01
   5.8161712e-01  -1.0769038e+01   1.1700243e-01   1.5664211e-01   5.4055880e-01   5.5010589e-01  -6.1696268e-01
   5.8211827e-01  -1.0768838e+01   1.1710300e-01   1.5679408e-01   5.3919931e-01   5.4990796e-01  -6.1828873e-01
   5.8261943e-01  -1.0768638e+01   1.1720358e-01   1.5694803e-01   5.3783743e-01   5.4970902e-01  -6.1961133e-01
   5.8312058e-01  -1.0768439e+01   1.1730415e-01   1.5710394e-01   5.3647318e-01   5.4950908e-01  -6.2093047e-01
   5.8362174e-01  -1.0768239e+01   1.1740472e-01   1.5726182e-01   5.3510655e-01   5.4930814e-01  -6.2224614e-01
   5.8412289e-01  -1.0768039e+01   1.1750530e-01   1.5742164e-01   5.3373756e-01   5.4910621e-01  -6.2355835e-01
   5.8462405e-01  -1.0767839e+01   1.1760587e-01   1.5758339e-01   5.3236620e-01   5.4890330e-01  -6.2486708e-01
   5.8512520e-01  -1.0767639e+01   1.1770644e-01   1.5774708e-01   5.3099248e-01   5.4869942e-01  -6.2617234e-01
   5.8562636e-01  -1.0767439e+01   1.1780702e-01   1.5791268e-01   5.2961641e-01   5.4849457e-01  -6.2747410e-01
   5.8612751e-01  -1.0767239e+01   1.1790759e-01   1.5808020e-01   5.2823800e-01   5.4828876e-01  -6.2877238e-01
   5.8662867e-01  -1.0767039e+01   1.1800816e-01   1.5824961e-01   5.2685724e-01   5.4808201e-01  -6.3006716e-01
   5.8712982e-01  -1.0766840e+01   1.1810874e-01   1.5842091e-01   5.2547415e-01   5.4787431e-01  -6.3135843e-01
   5.8763098e-01  -1.0766640e+01   1.1820931e-01   1.5859410e-01   5.2408872e-01   5.4766569e-01  -6.3264620e-01
   5.8813213e-01  -1.0766440e+01   1.1830988e-01   1.5876915e-01   5.2270097e-01   5.4745614e-01  -6.3393046e-01
   5.8863329e-01  -1.0766240e+01   1.1841046e-01   1.5894606e-01   5.2131090e-01   5.4724567e-01  -6.3521120e-01
   5.8913444e-01  -1.0766040e+01   1.1851103e-01   1.5912482e-01   5.1991852e-01   5.4703429e-01  -6.3648842e-01
   5.8963560e-01  -1.0765840e+01   1.1861160e-01   1.5930543e-01   5.1852383e-01   5.4682202e-01  -6.3776211e-01
   5.9013675e-01  -1.0765640e+01   1.1871218e-01   1.5948786e-01   5.1712683e-01   5.4660885e-01  -6.3903226e-01
   5.9063791e-01  -1.0765441e+01   1.1881275e-01   1.5967212e-01   5.1572753e-01   5.4639479e-01  -6.4029888e-01
   5.9113906e-01  -1.0765241e+01   1.1891332e-01   1.5985818e-01   5.1432594e-01   5.4617986e-01  -6.4156196e-01
   5.9164022e-01  -1.0765041e+01   1.1901390e-01   1.6004605e-01   5.1292206e-01   5.4596406e-01  -6.4282149e-01
   5.9214137e-01  -1.0764841e+01   1.1911447e-01   1.6023571e-01   5.1151590e-01   5.4574740e-01  -6.4407746e-01
   5.9264252e-01  -1.0764641e+01   1.1921504e-01   1.6042715e-01   5.1010746e-01   5.4552989e-01  -6.4532988e-01
   5.9314368e-01  -1.0764441e+01   1.1931562e-01   1.6062037e-01   5.0869675e-01   5.4531153e-01  -6.4657873e-01
   5.9364483e-01  -1.0764241e+01   1.1941619e-01   1.6081534e-01   5.0728377e-01   5.4509233e-01  -6.4782402e-01
   5.9414599e-01  -1.0764041e+01   1.1951676e-01   1.6101207e-01   5.0586853e-01   5.4487230e-01  -6.4906573e-01
   5.9464714e-01  -1.0763842e+01   1.1961734e-01   1.6121053e-01   5.0445103e-01   5.4465145e-01  -6.5030387e-01
   5.9514830e-01  -1.0763642e+01   1.1971791e-01   1.6141074e-01   5.0303129e-01   5.4442978e-01  -6.5153842e-01
   5.9564945e-01  -1.0763442e+01   1.1981848e-01   1.6161266e-01   5.0160929e-01   5.4420731e-01  -6.5276939e-01
   5.9615061e-01  -1.0763242e+01   1.1991906e-01   1.6181629e-01   5.0018506e-01   5.4398403e-01  -6.5399676e-01
   5.9665176e-01  -1.0763042e+01   1.2001963e-01   1.6202163e-01   4.9875859e-01   5.4375997e-01  -6.5522054e-01
   5.9715292e-01  -1.0762842e+01   1.2012020e-01   1.6222866e-01   4.9732990e-01   5.4353512e-01  -6.5644071e-01
   5.9765407e-01  -1.0762642e+01   1.2022078e-01   1.6243737e-01   4.9589897e-01   5.4330949e-01  -6.5765728e-01
   5.9815523e-01  -1.0762443e+01   1.2032135e-01   1.6264776e-01   4.9446583e-01   5.4308310e-01  -6.5887024e-01
   5.9865638e-01  -1.0762243e+01   1.2042192e-01   1.6285980e-01   4.9303048e-01   5.4285594e-01  -6.6007959e-01
   5.9915754e-01  -1.0762043e+01   1.2052250e-01   1.6307350e-01   4.9159292e-01   5.4262803e-01  -6.6128531e-01
   5.9965869e-01  -1.0761843e+01   1.2062307e-01   1.6328884e-01   4.9015315e-01   5.4239937e-01  -6.6248741e-01
   6.0015985e-01  -1.0761643e+01   1.2072364e-01   1.6350582e-01   4.8871118e-01   5.4216997e-01  -6.6368588e-01
   6.0066100e-01  -1.0761443e+01   1.2082422e-01   1.6372442e-01   4.8726703e-01   5.4193984e-01  -6.6488072e-01
   6.0116216e-01  -1.0761243e+01   1.2092479e-01   1.6394462e-01   4.8582068e-01   5.4170898e-01  -6.6607192e-01
   6.0166331e-01  -1.0761043e+01   1.2102536e-01   1.6416644e-01   4.8437216e-01   5.4147741e-01  -6.6725948e-01
   6.0216447e-01  -1.0760844e+01   1.2112594e-01   1.6438984e-01   4.8292146e-01   5.4124512e-01  -6.6844339e-01
   6.0266562e-01  -1.0760644e+01   1.2122651e-01   1.6461483e-01   4.8146858e-01   5.4101213e-01  -6.6962365e-01
   6.0316678e-01  -1.0760444e+01   1.2132708e-01   1.6484138e-01   4.8001354e-01   5.4077845e-01  -6.7080026e-01
   6.0366793e-01  -1.0760244e+01   1.2142766e-01   1.6506950e-01   4.7855634e-01   5.4054408e-01  -6.7197320e-01
   6.0416908e-01  -1.0760044e+01   1.2152823e-01   1.6529918e-01   4.7709698e-01   5.4030903e-01  -6.7314249e-01
   6.0467024e-01  -1.0759844e+01   1.2162880e-01   1.6553039e-01   4.7563548e-01   5.4007330e-01  -6.7430810e-01
   6.0517139e-01  -1.0759644e+01   1.2172938e-01   1.6576314e-01   4.7417183e-01   5.3983691e-01  -6.7547004e-01
   6.0567255e-01  -1.0759445e+01   1.2182995e-01   1.6599741e-01   4.7270603e-01   5.3959985e-01  -6.7662831e-01
